frame,track_id,x_center,y_center,width,height
68,0.830907,0.503674,0.0363058,0.115696,18.0
315,0.8311,0.380039,0.0302855,0.114409,42.0
257,0.832325,0.311895,0.0336893,0.106069,42.0
31,0.832488,0.319034,0.0179514,0.0847741,5.0
42,0.833314,0.563115,0.0452567,0.125382,4.0
316,0.8336,0.387615,0.0304242,0.115659,42.0
158,0.833662,0.356036,0.0260152,0.116335,33.0
196,0.83377,0.431489,0.0545403,0.104554,26.0
316,0.833999,0.479365,0.0364042,0.159925,18.0
323,0.834017,0.470328,0.0454314,0.181599,18.0
172,0.834191,0.37759,0.0272439,0.116081,25.0
84,0.834435,0.273024,0.0275068,0.0768753,14.0
30,0.834875,0.317595,0.0184323,0.0822746,5.0
317,0.835418,0.393975,0.0268125,0.123937,42.0
157,0.835582,0.358305,0.0299367,0.116438,33.0
256,0.835798,0.30845,0.0351164,0.107245,42.0
156,0.836024,0.359916,0.0369987,0.117346,33.0
318,0.836072,0.39105,0.0289907,0.109246,42.0
67,0.836487,0.500142,0.0370648,0.119339,18.0
322,0.836604,0.480912,0.0426795,0.162594,18.0
317,0.83675,0.48017,0.0361798,0.155914,18.0
171,0.836829,0.378759,0.0255025,0.116079,25.0
97,0.836903,0.49246,0.0289321,0.0929382,20.0
23,0.836911,0.313733,0.0191747,0.0874603,5.0
319,0.837049,0.385519,0.0289622,0.0858472,42.0
29,0.837144,0.317622,0.0200826,0.0806216,5.0
41,0.837252,0.562775,0.0447315,0.127087,4.0
318,0.837856,0.479991,0.0381324,0.156001,18.0
319,0.838137,0.480678,0.0397275,0.15475,18.0
321,0.838214,0.483272,0.0410451,0.153656,18.0
320,0.838249,0.480917,0.0411156,0.156073,18.0
83,0.838437,0.273497,0.0245716,0.0737225,14.0
170,0.838468,0.379116,0.0285049,0.114844,25.0
320,0.838683,0.389878,0.0302394,0.0763083,42.0
255,0.838905,0.304456,0.0363278,0.109446,42.0
28,0.839536,0.314754,0.0210079,0.0743411,5.0
321,0.839632,0.393879,0.0331296,0.0754947,42.0
24,0.840032,0.314974,0.0216476,0.0884869,5.0
254,0.840433,0.299018,0.0333228,0.11161,42.0
82,0.840553,0.276716,0.0248641,0.0750481,14.0
169,0.84094,0.379535,0.0331072,0.119569,25.0
139,0.840973,0.386327,0.0385565,0.0871259,23.0
25,0.841339,0.313146,0.0250115,0.0845666,5.0
195,0.841397,0.435298,0.0525843,0.109389,26.0
27,0.841453,0.313015,0.0228259,0.0751738,5.0
26,0.841574,0.313994,0.0254519,0.0800694,5.0
81,0.842506,0.276861,0.0257404,0.0745679,14.0
40,0.842621,0.561847,0.0430944,0.127315,4.0
253,0.842755,0.295646,0.0314269,0.113956,42.0
80,0.843102,0.276416,0.0295578,0.0760026,14.0
79,0.843247,0.274488,0.0341225,0.0735471,14.0
66,0.844143,0.496193,0.0342164,0.123916,18.0
168,0.844835,0.37813,0.0359426,0.120932,25.0
252,0.845653,0.292259,0.0283885,0.116023,42.0
96,0.84585,0.493672,0.029521,0.0942955,20.0
211,0.84633,0.575002,0.0392014,0.1366,37.0
78,0.846903,0.274724,0.0303133,0.0725195,14.0
39,0.847386,0.562275,0.0402415,0.129132,4.0
251,0.847808,0.289692,0.0279404,0.117196,42.0
77,0.84804,0.275108,0.0310959,0.071313,14.0
167,0.848057,0.379216,0.0339034,0.121093,25.0
138,0.850067,0.387485,0.0388837,0.0862123,23.0
166,0.850865,0.380079,0.0275025,0.120553,25.0
250,0.850873,0.287522,0.0264094,0.114164,42.0
65,0.851451,0.492935,0.0306101,0.122354,18.0
76,0.851486,0.275423,0.0265178,0.0675788,14.0
38,0.851899,0.562629,0.0376009,0.131283,4.0
194,0.852196,0.434722,0.0536203,0.110519,26.0
165,0.853341,0.380803,0.0252297,0.118631,25.0
75,0.854691,0.277601,0.0243415,0.0681792,14.0
249,0.854774,0.285871,0.0258809,0.115324,42.0
95,0.855044,0.493636,0.0291148,0.0954969,20.0
164,0.856275,0.380057,0.0257158,0.116892,25.0
37,0.857342,0.56262,0.0329942,0.127162,4.0
74,0.85764,0.27727,0.0257703,0.0675561,14.0
163,0.857721,0.380852,0.0287037,0.115796,25.0
375,0.858003,0.802072,0.238011,0.385607,52.0
137,0.85804,0.389009,0.0380929,0.0826556,23.0
162,0.858631,0.381413,0.0356498,0.119507,25.0
248,0.858706,0.284934,0.0272121,0.113176,42.0
64,0.858752,0.490467,0.0281056,0.121044,18.0
193,0.859973,0.434317,0.0515698,0.112986,26.0
73,0.860089,0.274527,0.0268052,0.0665231,14.0
36,0.861584,0.563779,0.0322707,0.126468,4.0
72,0.861683,0.274528,0.0313175,0.0723464,14.0
161,0.861791,0.380511,0.0401327,0.120792,25.0
210,0.86235,0.578617,0.040994,0.134613,37.0
247,0.862749,0.285369,0.0289996,0.105952,42.0
160,0.863785,0.379554,0.0398864,0.118835,25.0
35,0.864175,0.564577,0.0356877,0.12269,4.0
136,0.864416,0.388345,0.0403962,0.0839012,23.0
192,0.864431,0.43511,0.049935,0.114727,26.0
94,0.864501,0.493854,0.0284129,0.0946281,20.0
71,0.864689,0.273572,0.0299647,0.0709845,14.0
159,0.864699,0.379788,0.0361532,0.119045,25.0
63,0.865234,0.488735,0.0266053,0.12279,18.0
191,0.865311,0.434216,0.050967,0.115144,26.0
246,0.865659,0.284897,0.0348354,0.105087,42.0
34,0.866382,0.563854,0.0403787,0.120443,4.0
158,0.866718,0.379951,0.0310801,0.118508,25.0
190,0.866723,0.433956,0.0475335,0.116084,26.0
70,0.867533,0.270483,0.0305933,0.0665928,14.0
157,0.867882,0.379062,0.0262692,0.116718,25.0
155,0.867917,0.378336,0.0256793,0.114588,25.0
1,0.868,0.547733,0.041069,0.134912,4.0
156,0.868079,0.378079,0.0222287,0.113981,25.0
154,0.868552,0.376689,0.0262641,0.111843,25.0
153,0.868869,0.372431,0.0302926,0.112677,25.0
135,0.869469,0.387392,0.0466143,0.0852166,23.0
152,0.86974,0.368769,0.0310402,0.113653,25.0
245,0.869922,0.283225,0.0389025,0.101116,42.0
151,0.870459,0.36913,0.0277767,0.1143,25.0
33,0.870683,0.563831,0.0452271,0.11847,4.0
149,0.871224,0.36878,0.0248257,0.113785,25.0
150,0.871864,0.369441,0.0244899,0.114786,25.0
148,0.872176,0.366704,0.0300447,0.113113,25.0
189,0.872214,0.431753,0.0469393,0.116918,26.0
69,0.872231,0.266531,0.0272448,0.05758,14.0
62,0.872347,0.487668,0.0253425,0.119081,18.0
147,0.872995,0.364279,0.0389878,0.11216,25.0
2,0.873519,0.545481,0.0467475,0.137214,4.0
93,0.874394,0.492726,0.0275267,0.0923389,20.0
134,0.874489,0.386264,0.050972,0.0866343,23.0
32,0.875028,0.563535,0.0493922,0.121987,4.0
68,0.875472,0.263634,0.0253567,0.0497382,14.0
244,0.875579,0.283967,0.0411666,0.0975613,42.0
146,0.875905,0.361848,0.0455056,0.112048,25.0
67,0.876501,0.26683,0.0259561,0.056466,14.0
65,0.876553,0.267259,0.0346765,0.0651558,14.0
188,0.876922,0.43146,0.0444432,0.122047,26.0
66,0.877282,0.266178,0.030046,0.0618826,14.0
145,0.877501,0.359904,0.0457602,0.112203,25.0
133,0.878368,0.383131,0.0503364,0.0883991,23.0
6,0.878669,0.546659,0.0397699,0.129029,4.0
209,0.878854,0.5843,0.0443591,0.135441,37.0
61,0.87888,0.48659,0.0272083,0.120298,18.0
64,0.879463,0.266907,0.0316072,0.0676645,14.0
7,0.879497,0.547978,0.0250784,0.133036,4.0
4,0.879676,0.54042,0.0562775,0.123528,4.0
3,0.879759,0.537784,0.0499294,0.122778,4.0
144,0.880038,0.359212,0.042416,0.112674,25.0
63,0.881782,0.266585,0.0319111,0.0696791,14.0
31,0.882337,0.562874,0.0488443,0.122036,4.0
5,0.883286,0.54368,0.0587448,0.125365,4.0
243,0.883335,0.281671,0.0410508,0.0998393,42.0
187,0.883428,0.430662,0.0379345,0.122004,26.0
92,0.883526,0.493449,0.028341,0.0950613,20.0
60,0.883671,0.485038,0.0297012,0.118379,18.0
132,0.883769,0.379461,0.0471254,0.0937458,23.0
8,0.884764,0.548645,0.0305211,0.134659,4.0
143,0.886437,0.357546,0.0365442,0.109087,25.0
62,0.886438,0.265542,0.029241,0.0726926,14.0
374,0.886797,0.781552,0.226406,0.427171,52.0
131,0.888161,0.371295,0.0387672,0.110567,23.0
9,0.889291,0.548701,0.0307804,0.136058,4.0
59,0.889389,0.481957,0.0321778,0.116001,18.0
186,0.889452,0.43046,0.0323681,0.119858,26.0
242,0.889484,0.279674,0.0419374,0.0980533,42.0
30,0.890368,0.562703,0.0442748,0.127082,4.0
61,0.890715,0.263247,0.0262017,0.0738804,14.0
126,0.891908,0.36466,0.0367479,0.137419,23.0
127,0.892093,0.363342,0.0336894,0.137493,23.0
91,0.892455,0.492982,0.0276562,0.0970029,20.0
128,0.892806,0.367692,0.0336887,0.126971,23.0
129,0.89332,0.364176,0.0370262,0.121791,23.0
125,0.893837,0.367872,0.0437131,0.135327,23.0
10,0.893964,0.547298,0.0355492,0.137572,4.0
58,0.894361,0.480281,0.0357846,0.112245,18.0
60,0.89511,0.260312,0.0242079,0.0791679,14.0
130,0.895215,0.361131,0.0301779,0.127936,23.0
185,0.895266,0.429607,0.0317909,0.121597,26.0
241,0.895538,0.276785,0.0408817,0.0983936,42.0
184,0.896019,0.428584,0.0382527,0.122469,26.0
208,0.896575,0.59036,0.0504232,0.134122,37.0
183,0.896616,0.428105,0.0424459,0.125857,26.0
124,0.897864,0.37548,0.0436329,0.125216,23.0
142,0.898249,0.3566,0.025945,0.0997426,25.0
182,0.89847,0.427453,0.0429596,0.127258,26.0
11,0.898931,0.545614,0.041819,0.137275,4.0
29,0.899027,0.56362,0.0385765,0.129567,4.0
240,0.899649,0.273839,0.038488,0.100027,42.0
59,0.900644,0.256973,0.0208188,0.0847023,14.0
57,0.900729,0.479105,0.0376651,0.112652,18.0
181,0.901446,0.427622,0.0411396,0.127333,26.0
373,0.902113,0.791872,0.19453,0.406029,52.0
90,0.902306,0.49219,0.0277336,0.0998869,20.0
141,0.902396,0.353852,0.0268812,0.0974834,25.0
12,0.902688,0.542859,0.0478733,0.130473,4.0
123,0.902691,0.379637,0.0467518,0.117998,23.0
239,0.902799,0.270256,0.0337903,0.102005,42.0
177,0.903429,0.43171,0.0467412,0.119709,26.0
176,0.904228,0.432339,0.0467046,0.117568,26.0
180,0.904296,0.428433,0.0382852,0.126511,26.0
238,0.904352,0.268413,0.0272061,0.102946,42.0
1,0.904393,0.411014,0.0363314,0.121836,7.0
178,0.905002,0.431095,0.0434526,0.121631,26.0
58,0.905045,0.254382,0.0199115,0.0847787,14.0
13,0.905158,0.540985,0.0545113,0.123251,4.0
140,0.905241,0.350746,0.0256579,0.0935546,25.0
179,0.905767,0.429499,0.0384343,0.125955,26.0
175,0.906933,0.433054,0.0452691,0.113315,26.0
14,0.907074,0.543435,0.0604278,0.124669,4.0
139,0.907877,0.356213,0.0297586,0.104605,25.0
28,0.908086,0.563523,0.0298925,0.128406,4.0
56,0.908517,0.476675,0.0366572,0.114575,18.0
237,0.909133,0.264634,0.0282928,0.107201,42.0
174,0.909233,0.43402,0.0393637,0.112384,26.0
57,0.90939,0.252529,0.0197408,0.0854722,14.0
15,0.909809,0.548086,0.05891,0.125462,4.0
122,0.910486,0.386184,0.0454624,0.107551,23.0
89,0.911058,0.490942,0.0263892,0.101593,20.0
2,0.91172,0.413708,0.0311973,0.115354,7.0
138,0.911799,0.354766,0.0315013,0.106268,25.0
173,0.912501,0.434311,0.0346995,0.112619,26.0
56,0.913562,0.248618,0.0202648,0.0858105,14.0
236,0.913629,0.262793,0.0264537,0.109112,42.0
27,0.913908,0.562679,0.0288011,0.127628,4.0
207,0.914133,0.598168,0.0541582,0.133617,37.0
18,0.914451,0.555782,0.0352029,0.1292,4.0
170,0.91501,0.434452,0.0333309,0.115463,26.0
172,0.91512,0.434456,0.0300986,0.112122,26.0
169,0.915503,0.432704,0.0361042,0.114105,26.0
171,0.915557,0.434314,0.0295823,0.113116,26.0
19,0.91663,0.556433,0.0334423,0.133905,4.0
55,0.916879,0.246916,0.0212706,0.0858212,14.0
3,0.917345,0.415702,0.0245302,0.112429,7.0
235,0.91759,0.258941,0.0233592,0.110897,42.0
168,0.917666,0.431081,0.035865,0.11283,26.0
26,0.917812,0.56288,0.035487,0.12926,4.0
137,0.917998,0.348668,0.0344773,0.0979633,25.0
55,0.918139,0.474498,0.0333512,0.114698,18.0
121,0.918327,0.387055,0.0383806,0.102883,23.0
54,0.918851,0.246413,0.0228445,0.0842109,14.0
88,0.919688,0.489978,0.0263566,0.104813,20.0
20,0.920456,0.556759,0.0367871,0.135518,4.0
167,0.920618,0.428462,0.0353828,0.113379,26.0
53,0.920687,0.247197,0.0265571,0.0843683,14.0
133,0.920851,0.341365,0.0228042,0.111232,25.0
129,0.920968,0.343083,0.0398507,0.109101,25.0
25,0.921055,0.560935,0.0448948,0.126595,4.0
136,0.921055,0.345767,0.0365233,0.101624,25.0
132,0.921247,0.341635,0.025321,0.11356,25.0
52,0.922114,0.246097,0.0297694,0.0820951,14.0
135,0.922211,0.342784,0.0337814,0.103149,25.0
134,0.922326,0.341686,0.0297749,0.107639,25.0
164,0.923021,0.428649,0.0436072,0.113125,26.0
51,0.923143,0.245428,0.030563,0.0811736,14.0
130,0.923252,0.341501,0.0294514,0.107281,25.0
234,0.923315,0.257674,0.0223641,0.110028,42.0
21,0.923609,0.557098,0.0432606,0.135791,4.0
163,0.923629,0.428921,0.0479332,0.113853,26.0
24,0.924279,0.55814,0.0530135,0.126153,4.0
131,0.92432,0.339349,0.0255306,0.106983,25.0
166,0.924358,0.428496,0.0310817,0.114289,26.0
23,0.924404,0.556301,0.0542892,0.129349,4.0
22,0.924475,0.555941,0.0501519,0.131975,4.0
165,0.924622,0.42735,0.0347126,0.114706,26.0
4,0.924697,0.416233,0.0222358,0.110925,7.0
50,0.92471,0.245604,0.029304,0.0816049,14.0
54,0.924982,0.470014,0.0337901,0.115541,18.0
162,0.925482,0.427974,0.0498167,0.115363,26.0
49,0.926387,0.244774,0.0280236,0.0808235,14.0
29,0.927028,0.232492,0.0208825,0.0844061,14.0
30,0.927251,0.232911,0.0212189,0.0838965,14.0
120,0.927256,0.389777,0.0317685,0.100391,23.0
32,0.92739,0.234135,0.021531,0.0837818,14.0
35,0.927395,0.234478,0.0221732,0.0829052,14.0
33,0.927423,0.23463,0.0215784,0.0829834,14.0
34,0.92743,0.234721,0.0218177,0.0827982,14.0
31,0.927495,0.233667,0.0215998,0.0845031,14.0
36,0.927724,0.234367,0.0222735,0.0840476,14.0
128,0.927856,0.341467,0.0337122,0.10664,25.0
48,0.927977,0.244341,0.0267913,0.0801001,14.0
206,0.928076,0.604641,0.0552456,0.133086,37.0
87,0.928543,0.488093,0.0268909,0.108247,20.0
37,0.928588,0.234214,0.0219342,0.0848092,14.0
161,0.928841,0.428023,0.0501363,0.116076,26.0
47,0.929151,0.243281,0.0253037,0.0801114,14.0
38,0.929338,0.233956,0.0215477,0.0851551,14.0
233,0.929584,0.25652,0.0209903,0.106585,42.0
39,0.929877,0.233883,0.0213145,0.0855856,14.0
46,0.929968,0.241276,0.0234026,0.0806783,14.0
127,0.930189,0.339066,0.0341198,0.106043,25.0
119,0.930401,0.390496,0.0340896,0.101729,23.0
45,0.930575,0.23926,0.0222947,0.0820652,14.0
40,0.930631,0.233925,0.0208892,0.0858206,14.0
44,0.931151,0.237745,0.0212759,0.083368,14.0
41,0.931369,0.234016,0.0200841,0.0858625,14.0
43,0.931705,0.235386,0.0205487,0.0852972,14.0
42,0.931817,0.234406,0.0198753,0.0856708,14.0
5,0.931997,0.416805,0.0257012,0.114259,7.0
53,0.932428,0.467431,0.0333275,0.1167,18.0
160,0.933192,0.42679,0.0457427,0.113181,26.0
118,0.934284,0.393648,0.0362447,0.10011,23.0
232,0.935965,0.256189,0.0208932,0.106008,42.0
155,0.936624,0.424923,0.0395666,0.115941,26.0
154,0.936832,0.424682,0.039411,0.116909,26.0
159,0.936893,0.425396,0.0394734,0.108363,26.0
86,0.936904,0.487968,0.0252287,0.106239,20.0
156,0.937374,0.425922,0.0410282,0.115428,26.0
153,0.937917,0.424424,0.0379914,0.116352,26.0
157,0.938302,0.426465,0.0416563,0.113086,26.0
117,0.938459,0.395198,0.0374744,0.10787,23.0
152,0.939197,0.425039,0.0379095,0.117206,26.0
6,0.939625,0.417877,0.0301125,0.116504,7.0
52,0.939685,0.466183,0.0329591,0.115526,18.0
158,0.939762,0.42643,0.0414597,0.111102,26.0
205,0.940696,0.608672,0.0539638,0.137147,37.0
151,0.940857,0.425553,0.0365921,0.116547,26.0
150,0.941073,0.4263,0.0388049,0.117351,26.0
149,0.941891,0.425349,0.040305,0.118684,26.0
231,0.94221,0.254999,0.0229299,0.10543,42.0
116,0.943708,0.399626,0.0357201,0.106723,23.0
85,0.944806,0.488489,0.0255871,0.104977,20.0
148,0.945389,0.424745,0.0399642,0.118543,26.0
230,0.94699,0.256004,0.0265394,0.103219,42.0
51,0.947213,0.464021,0.0306744,0.115092,18.0
115,0.947862,0.403426,0.0283376,0.101914,23.0
7,0.947907,0.417405,0.0334929,0.11772,7.0
147,0.949788,0.425105,0.038789,0.119125,26.0
204,0.951365,0.61256,0.0512826,0.139466,37.0
229,0.953141,0.25641,0.0330587,0.104084,42.0
84,0.953415,0.485323,0.0267059,0.105468,20.0
50,0.954024,0.461071,0.0286899,0.109409,18.0
146,0.954945,0.425045,0.0378804,0.119578,26.0
8,0.955761,0.416754,0.0382276,0.117673,7.0
145,0.958388,0.424976,0.0401825,0.117704,26.0
49,0.959096,0.460451,0.0285891,0.110476,18.0
228,0.960257,0.257072,0.0373169,0.0991634,42.0
203,0.961418,0.615867,0.0494374,0.144279,37.0
83,0.961548,0.484988,0.0269379,0.102586,20.0
9,0.963655,0.415291,0.0407062,0.114591,7.0
144,0.963851,0.426279,0.0385819,0.119374,26.0
48,0.964234,0.460734,0.0274627,0.113934,18.0
227,0.96827,0.256223,0.0386306,0.0990128,42.0
47,0.968489,0.4573,0.0283829,0.112976,18.0
10,0.968652,0.414612,0.0310256,0.111091,7.0
82,0.968685,0.486101,0.0289242,0.101495,20.0
143,0.968838,0.426448,0.0375408,0.121737,26.0
202,0.970061,0.617755,0.0456591,0.14681,37.0
46,0.971976,0.456556,0.0315769,0.117229,18.0
142,0.972304,0.427528,0.0373784,0.123627,26.0
11,0.975367,0.418134,0.0270819,0.102865,7.0
141,0.975972,0.427803,0.0345726,0.124422,26.0
45,0.976895,0.454333,0.0327647,0.117119,18.0
44,0.981354,0.453335,0.0342133,0.1165,18.0
12,0.984139,0.418252,0.0288101,0.109764,7.0
13,0.988979,0.421093,0.0220425,0.107625,7.0
14,0.992726,0.416123,0.0145484,0.098949,7.0
